wva2016_group,wva2016_code,wva2016_group_title,wva2016_title,icd10_range,icd10_code
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",F89
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",F90
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",F91
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",F92
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",F93
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",F94
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",F95
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",F96
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",F97
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",F98
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",F99
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G06
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G07
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G08
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G09
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G10
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G11
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G12
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G13
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G14
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G15
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G16
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G17
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G18
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G19
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G20
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G21
12,12.01,External causes of death,Road traffic accident,V01-89,V52
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G22
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G23
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G24
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G25
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G26
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G27
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G28
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G29
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G30
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G31
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G32
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G33
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G34
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G35
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G36
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G37
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G50
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G51
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G52
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G53
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G54
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G55
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G56
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G57
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G58
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G59
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G60
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G61
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G62
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G63
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G64
12,12.01,External causes of death,Road traffic accident,V01-89,V53
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G65
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G66
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G67
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G68
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G69
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G70
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G71
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G72
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G73
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G74
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G75
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G76
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G77
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G78
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G79
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G80
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G81
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G82
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G83
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G84
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G85
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G86
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G87
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G88
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G89
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G90
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G91
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G92
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G93
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G94
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G95
12,12.01,External causes of death,Road traffic accident,V01-89,V54
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G96
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G97
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G98
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",G99
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",H00
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",H01
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",H02
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",H03
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",H04
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",H05
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",H06
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",H07
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",H08
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",H09
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",H10
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",H11
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",H12
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",H13
98,98,Non-communicable diseases,Other and unspecified non- communicable disease,"D55-89,E00-07,E15-35,E50-90,F00-99,G06-37,G50-99,H00-95,J30-39,J47-99,K00-31,K35-38,K40-93,L00-99,M00-99,N00-16,N20-99,R00-09,R11-94",H14
